"";"NU_IDENTIFICADOR";"notaEF";"notaRH";"notaServ";"IDCREAS";"Ano";"IBGE";"IBGE7";"UF";"Municipio";"Porte_pop2010"
"2340";33011098406;3;2;3;2,67;2019;330110;3301108;"Rio de Janeiro";"CANTAGALO";"Pequeno I"
"2341";33011597663;4;5;4;4,33;2019;330115;3301157;"Rio de Janeiro";"CARDOSO MOREIRA";"Pequeno I"
"2342";33012097844;2;5;2;3;2019;330120;3301207;"Rio de Janeiro";"CARMO";"Pequeno I"
"2343";33013097202;2;5;5;4;2019;330130;3301306;"Rio de Janeiro";"CASIMIRO DE ABREU";"Pequeno II"
"2344";33014096292;4;3;2;3;2019;330140;3301405;"Rio de Janeiro";"CONCEICAO DE MACABU";"Pequeno II"
"2345";33015097802;2;4;5;3,67;2019;330150;3301504;"Rio de Janeiro";"CORDEIRO";"Pequeno II"
"2346";33016098222;3;4;2;3;2019;330160;3301603;"Rio de Janeiro";"DUAS BARRAS";"Pequeno I"
"2347";33018794088;4;3;3;3,33;2019;330187;3301876;"Rio de Janeiro";"IGUABA GRANDE";"Pequeno II"
"2348";33020598752;4;2;3;3;2019;330205;3302056;"Rio de Janeiro";"ITALVA";"Pequeno I"
"2349";33021094464;3;2;3;2,67;2019;330210;3302106;"Rio de Janeiro";"ITAOCARA";"Pequeno II"
"2350";33023097686;3;3;4;3,33;2019;330230;3302304;"Rio de Janeiro";"LAJE DO MURIAE";"Pequeno I"
"2351";33028093568;5;5;2;4;2019;330280;3302809;"Rio de Janeiro";"MENDES";"Pequeno I"
"2352";33029095812;1;3;3;2,33;2019;330290;3302908;"Rio de Janeiro";"MIGUEL PEREIRA";"Pequeno II"
"2353";33030095988;4;5;2;3,67;2019;330300;3303005;"Rio de Janeiro";"MIRACEMA";"Pequeno II"
"2354";33031095920;3;2;4;3;2019;330310;3303104;"Rio de Janeiro";"NATIVIDADE";"Pequeno I"
"2355";33036097364;3;3;2;2,67;2019;330360;3303609;"Rio de Janeiro";"PARACAMBI";"Pequeno II"
"2356";33038094170;3;3;3;3;2019;330380;3303807;"Rio de Janeiro";"PARATI";"Pequeno II"
"2357";33038597170;3;4;4;3,67;2019;330385;3303856;"Rio de Janeiro";"PATY DO ALFERES";"Pequeno II"
"2358";33041195548;3;4;2;3;2019;330411;3304110;"Rio de Janeiro";"PORTO REAL";"Pequeno I"
"2359";33041595444;5;1;3;3;2019;330415;3304151;"Rio de Janeiro";"QUISSAMA";"Pequeno II"
"2360";33044097583;2;3;4;3;2019;330440;3304409;"Rio de Janeiro";"RIO CLARO";"Pequeno I"
"2361";33045097651;5;4;3;4;2019;330450;3304508;"Rio de Janeiro";"RIO DAS FLORES";"Pequeno I"
"2362";33047097690;1;5;2;2,67;2019;330470;3304706;"Rio de Janeiro";"SANTO ANTONIO DE PADUA";"Pequeno II"
"2363";33047593838;4;5;3;4;2019;330475;3304755;"Rio de Janeiro";"SAO FRANCISCO DE ITABAPOANA";"Pequeno II"
"2364";33050093706;4;2;2;2,67;2019;330500;3305000;"Rio de Janeiro";"SAO JOAO DA BARRA";"Pequeno II"
"2365";33050099094;4;1;NA;NA;2019;330500;3305000;"Rio de Janeiro";"SAO JOAO DA BARRA";"Pequeno II"
"2366";33051593808;5;2;5;4;2019;330515;3305158;"Rio de Janeiro";"SAO JOSE DO VALE DO RIO PRETO";"Pequeno II"
"2367";33053098364;3;5;2;3,33;2019;330530;3305307;"Rio de Janeiro";"SAO SEBASTIAO DO ALTO";"Pequeno I"
"2368";33054097510;2;2;3;2,33;2019;330540;3305406;"Rio de Janeiro";"SAPUCAIA";"Pequeno I"
"2369";33057097645;3;4;3;3,33;2019;330570;3305703;"Rio de Janeiro";"SUMIDOURO";"Pequeno I"
"2370";33057593860;3;2;2;2,33;2019;330575;3305752;"Rio de Janeiro";"TANGUA";"Pequeno II"
"2371";33059098110;3;2;3;2,67;2019;330590;3305901;"Rio de Janeiro";"TRAJANO DE MORAIS";"Pequeno I"
"2372";35003099010;4;1;NA;NA;2019;350030;3500303;"São Paulo";"AGUAI";"Pequeno II"
"2373";35007094792;4;2;3;3;2019;350070;3500709;"São Paulo";"AGUDOS";"Pequeno II"
"2374";35025093578;4;4;2;3,33;2019;350250;3502507;"São Paulo";"APARECIDA";"Pequeno II"
"2375";35027099142;4;1;NA;NA;2019;350270;3502705;"São Paulo";"APIAI";"Pequeno II"
"2376";35029098114;3;3;3;3;2019;350290;3502903;"São Paulo";"ARACOIABA DA SERRA";"Pequeno II"
"2377";35045094622;2;3;2;2,33;2019;350450;3504503;"São Paulo";"AVARE";"Médio"
"2378";35052097848;4;3;2;3;2019;350520;3505203;"São Paulo";"BARIRI";"Pequeno II"
"2379";35053099202;3;1;NA;NA;2019;350530;3505302;"São Paulo";"BARRA BONITA";"Pequeno II"
"2380";35070097230;2;3;2;2,33;2019;350700;3507001;"São Paulo";"BOITUVA";"Pequeno II"
"2381";35078097228;4;3;3;3,33;2019;350780;3507803;"São Paulo";"BRODOWSKI";"Pequeno II"
"2382";35079097524;5;3;5;4,33;2019;350790;3507902;"São Paulo";"BROTAS";"Pequeno II"
"2383";35084098094;4;5;3;4;2019;350840;3508405;"São Paulo";"CABREUVA";"Pequeno II"
"2384";35085098044;4;3;2;3;2019;350850;3508504;"São Paulo";"CACAPAVA";"Médio"
"2385";35086097712;5;5;3;4,33;2019;350860;3508603;"São Paulo";"CACHOEIRA PAULISTA";"Pequeno II"
"2386";35090098556;1;5;3;3;2019;350900;3509007;"São Paulo";"CAIEIRAS";"Médio"
"2387";35100098220;4;5;5;4,67;2019;351000;3510005;"São Paulo";"CANDIDO MOTA";"Pequeno II"
"2388";35102093704;5;3;5;4,33;2019;351020;3510203;"São Paulo";"CAPAO BONITO";"Pequeno II"
"2389";35104096134;2;3;2;2,33;2019;351040;3510401;"São Paulo";"CAPIVARI";"Pequeno II"
"2390";35108098474;4;4;3;3,67;2019;351080;3510807;"São Paulo";"CASA BRANCA";"Pequeno II"
"2391";35110098460;2;2;3;2,33;2019;351100;3511003;"São Paulo";"CASTILHO";"Pequeno I"
"2392";35115095826;4;2;4;3,33;2019;351150;3511508;"São Paulo";"CERQUILHO";"Pequeno II"
"2393";35122097750;3;2;3;2,67;2019;351220;3512209;"São Paulo";"CONCHAL";"Pequeno II"
"2394";35124096078;2;5;2;3;2019;351240;3512407;"São Paulo";"CORDEIROPOLIS";"Pequeno II"
"2395";35134098344;2;5;3;3,33;2019;351340;3513405;"São Paulo";"CRUZEIRO";"Médio"
"2396";35136098150;2;2;2;2;2019;351360;3513603;"São Paulo";"CUNHA";"Pequeno II"
"2397";35137098408;5;3;1;3;2019;351370;3513702;"São Paulo";"DESCALVADO";"Pequeno II"
"2398";35141098308;4;2;1;2,33;2019;351410;3514106;"São Paulo";"DOIS CORREGOS";"Pequeno II"
"2399";35144093750;5;3;2;3,33;2019;351440;3514403;"São Paulo";"DRACENA";"Pequeno II"
"2400";35151093570;4;5;3;4;2019;351510;3515103;"São Paulo";"EMBU-GUACU";"Médio"
"2401";35151898008;5;3;1;3;2019;351518;3515186;"São Paulo";"ESPIRITO SANTO DO PINHAL";"Pequeno II"
"2402";35176094076;3;3;3;3;2019;351760;3517604;"São Paulo";"GUAPIARA";"Pequeno I"
"2403";35182098672;2;2;3;2,33;2019;351820;3518206;"São Paulo";"GUARARAPES";"Pequeno II"
"2404";35186094124;4;5;4;4,33;2019;351860;3518602;"São Paulo";"GUARIBA";"Pequeno II"
"2405";35196097436;3;2;2;2,33;2019;351960;3519600;"São Paulo";"IBITINGA";"Médio"
"2406";35197098924;2;2;5;3;2019;351970;3519709;"São Paulo";"IBIUNA";"Médio"
"2407";35200099072;4;2;NA;NA;2019;352000;3520004;"São Paulo";"IGARACU DO TIETE";"Pequeno II"
"2408";35201099054;3;3;NA;NA;2019;352010;3520103;"São Paulo";"IGARAPAVA";"Pequeno II"
"2409";35204098850;2;3;5;3,33;2019;352040;3520400;"São Paulo";"ILHABELA";"Pequeno II"
"2410";35204497940;4;3;5;4;2019;352044;3520442;"São Paulo";"ILHA SOLTEIRA";"Pequeno II"
"2411";35214098558;4;4;2;3,33;2019;352140;3521408;"São Paulo";"IRACEMAPOLIS";"Pequeno II"
"2412";35218095304;5;3;2;3,33;2019;352180;3521804;"São Paulo";"ITAI";"Pequeno II"
"2413";35224096070;4;1;4;3;2019;352240;3522406;"São Paulo";"ITAPEVA";"Médio"
"2414";35240097930;3;3;5;3,67;2019;352400;3524006;"São Paulo";"ITUPEVA";"Pequeno II"
"2415";35251098992;3;3;2;2,67;2019;352510;3525102;"São Paulo";"JARDINOPOLIS";"Pequeno II"
"2416";35252098440;4;2;2;2,67;2019;352520;3525201;"São Paulo";"JARINU";"Pequeno II"
"2417";35261099016;4;3;NA;NA;2019;352610;3526100;"São Paulo";"JUQUIA";"Pequeno I"
"2418";35262098240;5;3;3;3,67;2019;352620;3526209;"São Paulo";"JUQUITIBA";"Pequeno II"
"2419";35268097122;4;5;4;4,33;2019;352680;3526803;"São Paulo";"LENCOIS PAULISTA";"Médio"
"2420";35274094450;5;5;2;4;2019;352740;3527405;"São Paulo";"LUCELIA";"Pequeno I"
"2421";35284095886;3;3;3;3;2019;352840;3528403;"São Paulo";"MAIRINQUE";"Pequeno II"
"2422";35292094370;4;3;3;3,33;2019;352920;3529203;"São Paulo";"MARTINOPOLIS";"Pequeno II"
"2423";35293096284;3;5;3;3,67;2019;352930;3529302;"São Paulo";"MATAO";"Médio"
"2424";35297098184;3;3;3;3;2019;352970;3529708;"São Paulo";"MIGUELOPOLIS";"Pequeno II"
"2425";35299098084;2;1;4;2,33;2019;352990;3529906;"São Paulo";"MIRACATU";"Pequeno II"
"2426";35301097613;3;3;3;3;2019;353010;3530102;"São Paulo";"MIRANDOPOLIS";"Pequeno II"
"2427";35305097006;4;3;5;4;2019;353050;3530508;"São Paulo";"MOCOCA";"Médio"
"2428";35313095542;4;4;1;3;2019;353130;3531308;"São Paulo";"MONTE ALTO";"Pequeno II"
"2429";35314097188;5;3;3;3,67;2019;353140;3531407;"São Paulo";"MONTE APRAZIVEL";"Pequeno II"
"2430";35318096966;4;4;4;4;2019;353180;3531803;"São Paulo";"MONTE MOR";"Pequeno II"
"2431";35330096662;4;4;2;3,33;2019;353300;3533007;"São Paulo";"NOVA GRANADA";"Pequeno I"
"2432";35334098120;2;4;5;3,67;2019;353340;3533403;"São Paulo";"NOVA ODESSA";"Médio"
"2433";35335096962;5;3;2;3,33;2019;353350;3533502;"São Paulo";"NOVO HORIZONTE";"Pequeno II"
"2434";35346093812;3;3;3;3;2019;353460;3534609;"São Paulo";"OSVALDO CRUZ";"Pequeno II"
"2435";35353097920;5;5;5;5;2019;353530;3535309;"São Paulo";"PALMITAL";"Pequeno II"
"2436";35365097450;5;5;2;4;2019;353650;3536505;"São Paulo";"PAULINIA";"Médio"
"2437";35367093822;3;3;2;2,67;2019;353670;3536703;"São Paulo";"PEDERNEIRAS";"Pequeno II"
"2438";35374098366;4;3;5;4;2019;353740;3537404;"São Paulo";"PEREIRA BARRETO";"Pequeno II"
"2439";35376093926;2;5;3;3,33;2019;353760;3537602;"São Paulo";"PERUIBE";"Médio"
"2440";35378098330;2;1;3;2;2019;353780;3537800;"São Paulo";"PIEDADE";"Médio"
"2441";35379097526;4;2;3;3;2019;353790;3537909;"São Paulo";"PILAR DO SUL";"Pequeno II"
"2442";35388097702;3;3;4;3,33;2019;353880;3538808;"São Paulo";"PIRAJU";"Pequeno II"
"2443";35389097216;4;3;4;3,67;2019;353890;3538907;"São Paulo";"PIRAJUI";"Pequeno II"
"2444";35392098306;5;5;3;4,33;2019;353920;3539202;"São Paulo";"PIRAPOZINHO";"Pequeno II"
"2445";35402098398;3;5;4;4;2019;354020;3540200;"São Paulo";"PONTAL";"Pequeno II"
"2446";35406093916;1;3;1;1,67;2019;354060;3540606;"São Paulo";"PORTO FELIZ";"Pequeno II"
"2447";35412099114;4;3;NA;NA;2019;354120;3541208;"São Paulo";"PRESIDENTE BERNARDES";"Pequeno I"
"2448";35415093904;5;5;2;4;2019;354150;3541505;"São Paulo";"PRESIDENTE VENCESLAU";"Pequeno II"
"2449";35416098316;5;3;2;3,33;2019;354160;3541604;"São Paulo";"PROMISSAO";"Pequeno II"
"2450";35422099084;4;2;NA;NA;2019;354220;3542206;"São Paulo";"RANCHARIA";"Pequeno II"
"2451";35424099104;5;4;NA;NA;2019;354240;3542404;"São Paulo";"REGENTE FEIJO";"Pequeno I"
"2452";35441097938;4;4;2;3,33;2019;354410;3544103;"São Paulo";"RIO GRANDE DA SERRA";"Pequeno II"
"2453";35442598148;5;3;2;3,33;2019;354425;3544251;"São Paulo";"ROSANA";"Pequeno I"
"2454";35463098604;2;3;1;2;2019;354630;3546306;"São Paulo";"SANTA CRUZ DAS PALMEIRAS";"Pequeno II"
"2455";35464094022;2;5;3;3,33;2019;354640;3546405;"São Paulo";"SANTA CRUZ DO RIO PARDO";"Pequeno II"
"2456";35475097212;4;2;3;3;2019;354750;3547502;"São Paulo";"SANTA RITA DO PASSA QUATRO";"Pequeno II"
"2457";35476097242;5;4;4;4,33;2019;354760;3547601;"São Paulo";"SANTA ROSA DE VITERBO";"Pequeno II"
"2458";35480093604;4;4;3;3,67;2019;354800;3548005;"São Paulo";"SANTO ANTONIO DE POSSE";"Pequeno II"
"2459";35501098762;2;5;5;4;2019;355010;3550100;"São Paulo";"SAO MANUEL";"Pequeno II"
"2460";35507097792;3;5;3;3,67;2019;355070;3550704;"São Paulo";"SAO SEBASTIAO";"Médio"
"2461";35516094132;5;5;2;4;2019;355160;3551603;"São Paulo";"SERRA NEGRA";"Pequeno II"
"2462";35521097418;5;2;3;3,33;2019;355210;3552106;"São Paulo";"SOCORRO";"Pequeno II"
"2463";35526096752;5;2;5;4;2019;355260;3552601;"São Paulo";"TABAPUA";"Pequeno I"
"2464";35538097667;2;4;4;3,33;2019;355380;3553807;"São Paulo";"TAQUARITUBA";"Pequeno II"
"2465";35539595370;5;2;4;3,67;2019;355395;3553955;"São Paulo";"TARUMA";"Pequeno I"
"2466";35543097597;4;5;5;4,67;2019;355430;3554300;"São Paulo";"TEODORO SAMPAIO";"Pequeno II"
"2467";35545097854;5;4;5;4,67;2019;355450;3554508;"São Paulo";"TIETE";"Pequeno II"
"2468";35550096558;5;3;2;3,33;2019;355500;3555000;"São Paulo";"TUPA";"Médio"
"2469";35554098400;5;5;4;4,67;2019;355540;3555406;"São Paulo";"UBATUBA";"Médio"
"2470";35560098036;5;3;3;3,67;2019;355600;3556008;"São Paulo";"URUPES";"Pequeno I"
"2471";35563098318;3;2;3;2,67;2019;355630;3556305;"São Paulo";"VALPARAISO";"Pequeno II"
"2472";35564098300;5;3;3;3,67;2019;355640;3556404;"São Paulo";"VARGEM GRANDE DO SUL";"Pequeno II"
"2473";41004598890;3;2;2;2,33;2019;410045;4100459;"Paraná";"ALTAMIRA DO PARANA";"Pequeno I"
"2474";41007094412;2;2;4;2,67;2019;410070;4100707;"Paraná";"ALTO PIQUIRI";"Pequeno I"
"2475";41008099096;5;2;NA;NA;2019;410080;4100806;"Paraná";"ALVORADA DO SUL";"Pequeno I"
"2476";41010598590;3;4;3;3,33;2019;410105;4101051;"Paraná";"ANAHY";"Pequeno I"
"2477";41011094126;2;3;3;2,67;2019;410110;4101101;"Paraná";"ANDIRA";"Pequeno II"
"2478";41016097734;2;2;4;2,67;2019;410160;4101606;"Paraná";"ARAPOTI";"Pequeno II"
"2479";41024096396;5;2;2;3;2019;410240;4102406;"Paraná";"BANDEIRANTES";"Pequeno II"
"2480";41028098788;2;2;4;2,67;2019;410280;4102802;"Paraná";"BELA VISTA DO PARAISO";"Pequeno I"
"2481";41030498476;2;2;4;2,67;2019;410304;4103040;"Paraná";"BOA VENTURA DE SAO ROQUE";"Pequeno I"
"2482";41030598478;2;NA;2;NA;2019;410305;4103057;"Paraná";"BOA VISTA DA APARECIDA";"Pequeno I"
"2483";41033597990;5;1;3;3;2019;410335;4103354;"Paraná";"BRAGANEY";"Pequeno I"
"2484";41039097946;4;1;3;2,67;2019;410390;4103909;"Paraná";"CAMPINA DA LAGOA";"Pequeno I"
"2485";41042597160;2;3;3;2,67;2019;410425;4104253;"Paraná";"CAMPO MAGRO";"Pequeno II"
"2486";41044098626;4;2;5;3,67;2019;410440;4104402;"Paraná";"CANDIDO DE ABREU";"Pequeno I"
"2487";41044597320;4;2;2;2,67;2019;410445;4104451;"Paraná";"CANTAGALO";"Pequeno I"
"2488";41046598170;4;5;3;4;2019;410465;4104659;"Paraná";"CARAMBEI";"Pequeno I"
"2489";41047098390;4;2;1;2,33;2019;410470;4104709;"Paraná";"CARLOPOLIS";"Pequeno I"
"2490";41051098404;2;1;3;2;2019;410510;4105102;"Paraná";"CENTENARIO DO SUL";"Pequeno I"
"2491";41063098000;4;5;5;4,67;2019;410630;4106308;"Paraná";"CORBELIA";"Pequeno I"
"2492";41064094536;3;3;2;2,67;2019;410640;4106407;"Paraná";"CORNELIO PROCOPIO";"Pequeno II"
"2493";41071595834;4;1;2;2,33;2019;410715;4107157;"Paraná";"DIAMANTE DOESTE";"Pequeno I"
"2494";41075098424;5;4;3;4;2019;410750;4107504;"Paraná";"ENGENHEIRO BELTRAO";"Pequeno I"
"2495";41077398420;5;2;4;3,67;2019;410773;4107736;"Paraná";"FERNANDES PINHEIRO";"Pequeno I"
"2496";41077598368;1;2;3;2;2019;410775;4107751;"Paraná";"FIGUEIRA";"Pequeno I"
"2497";41086093804;4;4;2;3,33;2019;410860;4108601;"Paraná";"GOIOERE";"Pequeno II"
"2498";41093098332;2;4;3;3;2019;410930;4109302;"Paraná";"GUARANIACU";"Pequeno I"
"2499";41096097036;4;3;3;3,33;2019;410960;4109609;"Paraná";"GUARATUBA";"Pequeno II"
"2500";41102099032;4;2;NA;NA;2019;411020;4110201;"Paraná";"INACIO MARTINS";"Pequeno I"
"2501";41103098540;5;2;5;4;2019;411030;4110300;"Paraná";"INAJA";"Pequeno I"
"2502";41105098942;3;2;3;2,67;2019;411050;4110508;"Paraná";"IPIRANGA";"Pequeno I"
"2503";41108098450;4;4;3;3,67;2019;411080;4110805;"Paraná";"IRETAMA";"Pequeno I"
"2504";41112597798;4;3;3;3,33;2019;411125;4111258;"Paraná";"ITAPERUCU";"Pequeno II"
"2505";41115093608;4;2;5;3,67;2019;411150;4111506;"Paraná";"IVAIPORA";"Pequeno II"
"2506";41115598482;4;3;4;3,67;2019;411155;4111555;"Paraná";"IVATE";"Pequeno I"
"2507";41118093918;1;3;3;2,33;2019;411180;4111803;"Paraná";"JACAREZINHO";"Pequeno II"
"2508";41119098418;2;1;1;1,33;2019;411190;4111902;"Paraná";"JAGUAPITA";"Pequeno I"
"2509";41121093806;5;4;4;4,33;2019;411210;4112108;"Paraná";"JANDAIA DO SUL";"Pequeno II"
"2510";41125096120;2;2;2;2;2019;411250;4112504;"Paraná";"JARDIM ALEGRE";"Pequeno I"
"2511";41132599026;3;2;NA;NA;2019;411325;4113254;"Paraná";"LARANJAL";"Pequeno I"
"2512";41134297068;4;2;3;3;2019;411342;4113429;"Paraná";"LIDIANOPOLIS";"Pequeno I"
"2513";41137398444;1;2;2;1,67;2019;411373;4113734;"Paraná";"LUIZIANA";"Pequeno I"
"2514";41137599070;4;1;NA;NA;2019;411375;4113759;"Paraná";"LUNARDELLI";"Pequeno I"
"2515";41139099052;3;4;NA;NA;2019;411390;4113908;"Paraná";"MALLET";"Pequeno I"
"2516";41140098470;3;2;3;2,67;2019;411400;4114005;"Paraná";"MAMBORE";"Pequeno I"
"2517";41142094160;5;5;5;5;2019;411420;4114203;"Paraná";"MANDAGUARI";"Pequeno II"
"2518";41144098584;3;2;3;2,67;2019;411440;4114401;"Paraná";"MANGUEIRINHA";"Pequeno I"
"2519";41145098442;4;4;1;3;2019;411450;4114500;"Paraná";"MANOEL RIBAS";"Pequeno I"
"2520";41146097118;5;5;4;4,67;2019;411460;4114609;"Paraná";"MARECHAL CANDIDO RONDON";"Pequeno II"
"2521";41147098964;4;2;3;3;2019;411470;4114708;"Paraná";"MARIA HELENA";"Pequeno I"
"2522";41148097266;5;3;5;4,33;2019;411480;4114807;"Paraná";"MARIALVA";"Pequeno II"
"2523";41149098698;4;2;3;3;2019;411490;4114906;"Paraná";"MARILANDIA DO SUL";"Pequeno I"
"2524";41157094232;3;5;1;3;2019;411570;4115705;"Paraná";"MATINHOS";"Pequeno II"
"2525";41158594086;4;4;3;3,67;2019;411585;4115853;"Paraná";"MERCEDES";"Pequeno I"
"2526";41169094398;5;5;5;5;2019;411690;4116901;"Paraná";"NOVA ESPERANCA";"Pequeno II"
"2527";41171098486;5;2;2;3;2019;411710;4117107;"Paraná";"NOVA LONDRINA";"Pequeno I"
"2528";41172298466;3;2;2;2,33;2019;411722;4117222;"Paraná";"NOVA SANTA ROSA";"Pequeno I"
"2529";41173097760;2;4;5;3,67;2019;411730;4117305;"Paraná";"ORTIGUEIRA";"Pequeno II"
"2530";41175097342;2;3;5;3,33;2019;411750;4117503;"Paraná";"PAICANDU";"Pequeno II"
"2531";41176094816;2;3;4;3;2019;411760;4117602;"Paraná";"PALMAS";"Pequeno II"
"2532";41184598354;4;2;3;3;2019;411845;4118451;"Paraná";"PATO BRAGADO";"Pequeno I"
"2533";41189098132;1;2;3;2;2019;411890;4118907;"Paraná";"PEROLA";"Pequeno I"
"2534";41193096638;4;4;1;3;2019;411930;4119301;"Paraná";"PINHAO";"Pequeno II"
"2535";41194095958;4;1;3;2,67;2019;411940;4119400;"Paraná";"PIRAI DO SUL";"Pequeno II"
"2536";41199597864;2;3;2;2,33;2019;411995;4119954;"Paraná";"PONTAL DO PARANA";"Pequeno II"
"2537";41200099098;4;2;NA;NA;2019;412000;4120002;"Paraná";"PORECATU";"Pequeno I"
"2538";41209096100;3;5;4;4;2019;412090;4120903;"Paraná";"QUEDAS DO IGUACU";"Pequeno II"
"2539";41212093934;2;2;1;1,67;2019;412120;4121208;"Paraná";"QUITANDINHA";"Pequeno I"
"2540";41215093792;5;5;3;4,33;2019;412150;4121505;"Paraná";"REBOUCAS";"Pequeno I"
"2541";41217097494;5;3;3;3,67;2019;412170;4121703;"Paraná";"RESERVA";"Pequeno II"
"2542";41220097196;4;1;2;2,33;2019;412200;4122008;"Paraná";"RIO AZUL";"Pequeno I"
"2543";41222096364;3;1;3;2,33;2019;412220;4122206;"Paraná";"RIO BRANCO DO SUL";"Pequeno II"
"2544";41224098174;1;3;2;2;2019;412240;4122404;"Paraná";"ROLANDIA";"Médio"
"2545";41226097108;4;4;3;3,67;2019;412260;4122602;"Paraná";"RONDON";"Pequeno I"
"2546";41235094106;5;5;5;5;2019;412350;4123501;"Paraná";"SANTA HELENA";"Pequeno II"
"2547";41240596434;5;5;3;4,33;2019;412405;4124053;"Paraná";"SANTA TEREZINHA DE ITAIPU";"Pequeno II"
"2548";41241094552;2;2;4;2,67;2019;412410;4124103;"Paraná";"SANTO ANTONIO DA PLATINA";"Pequeno II"
"2549";41250097288;4;3;3;3,33;2019;412500;4125001;"Paraná";"SAO JOAO DO IVAI";"Pequeno I"
"2550";41251098462;2;3;2;2,33;2019;412510;4125100;"Paraná";"SAO JOAO DO TRIUNFO";"Pequeno I"
"2551";41257598612;4;3;2;3;2019;412575;4125753;"Paraná";"SAO PEDRO DO IGUACU";"Pequeno I"
"2552";41258093642;2;2;1;1,67;2019;412580;4125803;"Paraná";"SAO PEDRO DO IVAI";"Pequeno I"
"2553";41266799066;4;2;NA;NA;2019;412667;4126678;"Paraná";"TAMARANA";"Pequeno I"
"2554";41270098974;1;2;4;2,33;2019;412700;4127007;"Paraná";"TEIXEIRA SOARES";"Pequeno I"
"2555";41271096122;3;3;2;2,67;2019;412710;4127106;"Paraná";"TELEMACO BORBA";"Médio"
"2556";41271098432;2;3;2;2,33;2019;412710;4127106;"Paraná";"TELEMACO BORBA";"Médio"
"2557";41275098744;4;5;3;4;2019;412750;4127502;"Paraná";"TIBAGI";"Pequeno I"
"2558";41278598572;5;3;3;3,67;2019;412785;4127858;"Paraná";"TRES BARRAS DO PARANA";"Pequeno I"
"2559";41279698988;2;2;1;1,67;2019;412796;4127965;"Paraná";"TURVO";"Pequeno I"
"2560";41280093942;2;5;3;3,33;2019;412800;4128005;"Paraná";"UBIRATA";"Pequeno II"
"2561";41282094580;4;5;3;4;2019;412820;4128203;"Paraná";"UNIAO DA VITORIA";"Médio"
"2562";42001094794;5;1;3;3;2019;420010;4200101;"Santa Catarina";"ABELARDO LUZ";"Pequeno I"
"2563";42013098710;4;4;3;3,67;2019;420130;4201307;"Santa Catarina";"ARAQUARI";"Pequeno II"
"2564";42021094936;5;5;2;4;2019;420210;4202107;"Santa Catarina";"BARRA VELHA";"Pequeno II"
"2565";42022097744;3;2;1;2;2019;420220;4202206;"Santa Catarina";"BENEDITO NOVO";"Pequeno I"
"2566";42023098976;4;3;2;3;2019;420230;4202305;"Santa Catarina";"BIGUACU";"Médio"
"2567";42024599022;3;1;NA;NA;2019;420245;4202453;"Santa Catarina";"BOMBINHAS";"Pequeno I"
"2568";42040093554;5;2;2;3;2019;420400;4204004;"Santa Catarina";"CATANDUVAS";"Pequeno I"
"2569";42042597156;4;2;4;3,33;2019;420425;4204251;"Santa Catarina";"COCAL DO SUL";"Pequeno I"
"2570";42054593572;4;2;1;2,33;2019;420545;4205456;"Santa Catarina";"FORQUILHINHA";"Pequeno II"
"2571";42057093610;3;4;3;3,33;2019;420570;4205704;"Santa Catarina";"GAROPABA";"Pequeno I"
"2572";42085094466;5;1;3;3;2019;420850;4208500;"Santa Catarina";"ITUPORANGA";"Pequeno II"
"2573";42096098760;3;1;1;1,67;2019;420960;4209607;"Santa Catarina";"LAURO MULLER";"Pequeno I"
"2574";42106098904;1;1;2;1,33;2019;421060;4210605;"Santa Catarina";"MASSARANDUBA";"Pequeno I"
"2575";42113093852;3;5;1;3;2019;421130;4211306;"Santa Catarina";"NAVEGANTES";"Médio"
"2576";42116099064;1;1;NA;NA;2019;421160;4211603;"Santa Catarina";"NOVA VENEZA";"Pequeno I"
"2577";42117097669;3;2;5;3,33;2019;421170;4211702;"Santa Catarina";"ORLEANS";"Pequeno II"
"2578";42121094728;4;2;3;3;2019;421210;4212106;"Santa Catarina";"PALMITOS";"Pequeno I"
"2579";42125093556;3;2;1;2;2019;421250;4212502;"Santa Catarina";"PENHA";"Pequeno II"
"2580";42128099020;3;2;NA;NA;2019;421280;4212809;"Santa Catarina";"BALNEARIO PICARRAS";"Pequeno I"
"2581";42132094290;4;3;3;3,33;2019;421320;4213203;"Santa Catarina";"POMERODE";"Pequeno II"
"2582";42134094604;5;3;2;3,33;2019;421340;4213401;"Santa Catarina";"PONTE SERRADA";"Pequeno I"
"2583";42142094294;1;2;2;1,67;2019;421420;4214201;"Santa Catarina";"QUILOMBO";"Pequeno I"
"2584";42157098384;3;3;4;3,33;2019;421570;4215703;"Santa Catarina";"SANTO AMARO DA IMPERATRIZ";"Pequeno I"
"2585";42176098778;2;2;3;2,33;2019;421760;4217600;"Santa Catarina";"SIDEROPOLIS";"Pequeno I"
"2586";42179593638;5;1;2;2,67;2019;421795;4217956;"Santa Catarina";"TIGRINHOS";"Pequeno I"
"2587";42182094346;2;2;2;2;2019;421820;4218202;"Santa Catarina";"TIMBO";"Pequeno II"
"2588";42190098328;5;1;4;3,33;2019;421900;4219002;"Santa Catarina";"URUSSANGA";"Pequeno II"
"2589";42200097902;5;2;4;3,67;2019;422000;4220000;"Santa Catarina";"BALNEARIO RINCAO";"Pequeno I"
"2590";43013098600;4;1;4;3;2019;430130;4301305;"Rio Grande do Sul";"ARROIO GRANDE";"Pequeno I"
